first;second;tupleType;plagType;plagTypeGroup;tool;similarity
subm193;subm156;Original-Original;Base;Progpedia19;Base;6.8181818181818175
subm195;subm95;Original-Original;Base;Progpedia19;Base;6.760563380281689
subm33;subm5;Original-Original;Base;Progpedia19;Base;6.756756756756757
subm147;subm44;Original-Original;Base;Progpedia19;Base;6.666666666666667
subm0;subm195;Original-Original;Base;Progpedia19;Base;6.64451827242525
subm156;subm188;Original-Original;Base;Progpedia19;Base;6.6115702479338845
subm116;subm191;Original-Original;Base;Progpedia19;Base;6.539509536784741
subm116;subm193;Original-Original;Base;Progpedia19;Base;6.451612903225806
subm195;subm136;Original-Original;Base;Progpedia19;Base;6.451612903225806
subm13;subm156;Original-Original;Base;Progpedia19;Base;6.430868167202572
subm156;subm196;Original-Original;Base;Progpedia19;Base;6.428571428571428
subm115;subm44;Original-Original;Base;Progpedia19;Base;6.41025641025641
subm13;subm0;Original-Original;Base;Progpedia19;Base;6.405693950177936
subm130;plag-subm130;Plag-Original;Base;Progpedia19;Base;6.3768115942028984
subm147;subm95;Original-Original;Base;Progpedia19;Base;6.358381502890173
subm130;subm188;Original-Original;Base;Progpedia19;Base;6.289308176100629
subm97;plag-subm97;Plag-Original;Base;Progpedia19;Base;6.282722513089005
subm130;subm136;Original-Original;Base;Progpedia19;Base;6.25
subm201;subm40;Original-Original;Base;Progpedia19;Base;6.239168110918544
subm13;subm44;Original-Original;Base;Progpedia19;Base;6.228373702422145
subm13;subm5;Original-Original;Base;Progpedia19;Base;6.211180124223603
subm191;subm196;Original-Original;Base;Progpedia19;Base;6.199021207177815
subm193;subm40;Original-Original;Base;Progpedia19;Base;6.185567010309279
subm0;subm198;Original-Original;Base;Progpedia19;Base;6.179775280898876
subm156;subm183;Original-Original;Base;Progpedia19;Base;6.153846153846154
subm116;subm5;Original-Original;Base;Progpedia19;Base;6.153846153846154
subm116;subm135;Original-Original;Base;Progpedia19;Base;6.079027355623101
subm31;subm188;Original-Original;Base;Progpedia19;Base;6.0200668896321075
subm129;subm40;Original-Original;Base;Progpedia19;Base;6.008583690987124
subm33;subm135;Original-Original;Base;Progpedia19;Base;6.0
subm13;subm95;Original-Original;Base;Progpedia19;Base;5.970149253731343
subm31;subm129;Original-Original;Base;Progpedia19;Base;5.9259259259259265
subm13;subm183;Original-Original;Base;Progpedia19;Base;5.797101449275362
subm115;subm97;Original-Original;Base;Progpedia19;Base;5.7507987220447285
subm116;subm156;Original-Original;Base;Progpedia19;Base;5.7324840764331215
subm115;subm191;Original-Original;Base;Progpedia19;Base;5.684754521963824
subm147;subm198;Original-Original;Base;Progpedia19;Base;5.681818181818182
subm100;subm191;Original-Original;Base;Progpedia19;Base;5.678233438485805
subm156;subm109;Original-Original;Base;Progpedia19;Base;5.657708628005658
subm193;subm136;Original-Original;Base;Progpedia19;Base;5.597964376590331
subm115;subm109;Original-Original;Base;Progpedia19;Base;5.547445255474453
subm0;subm156;Original-Original;Base;Progpedia19;Base;5.521472392638037
subm147;subm188;Original-Original;Base;Progpedia19;Base;5.47112462006079
subm201;subm109;Original-Original;Base;Progpedia19;Base;5.444126074498568
subm97;subm193;Original-Original;Base;Progpedia19;Base;5.438066465256798
subm135;subm183;Original-Original;Base;Progpedia19;Base;5.432098765432099
subm97;subm183;Original-Original;Base;Progpedia19;Base;5.420054200542006
subm195;subm129;Original-Original;Base;Progpedia19;Base;5.405405405405405
subm0;subm5;Original-Original;Base;Progpedia19;Base;5.341246290801187
subm115;subm136;Original-Original;Base;Progpedia19;Base;5.333333333333334
subm130;subm198;Original-Original;Base;Progpedia19;Base;5.278592375366569
subm195;subm135;Original-Original;Base;Progpedia19;Base;5.202312138728324
subm201;subm156;Original-Original;Base;Progpedia19;Base;5.187319884726225
subm198;subm109;Original-Original;Base;Progpedia19;Base;5.156037991858888
subm5;subm95;Original-Original;Base;Progpedia19;Base;5.115089514066496
subm13;subm136;Original-Original;Base;Progpedia19;Base;5.113636363636364
subm135;subm95;Original-Original;Base;Progpedia19;Base;5.063291139240507
subm5;subm198;Original-Original;Base;Progpedia19;Base;5.037783375314862
subm193;subm188;Original-Original;Base;Progpedia19;Base;5.013927576601671
subm130;subm191;Original-Original;Base;Progpedia19;Base;4.945054945054945
subm115;subm198;Original-Original;Base;Progpedia19;Base;4.945054945054945
subm156;subm5;Original-Original;Base;Progpedia19;Base;4.904632152588556
subm0;subm136;Original-Original;Base;Progpedia19;Base;4.904632152588556
subm195;plag-subm195;Plag-Original;Base;Progpedia19;Base;4.8517520215633425
subm188;subm5;Original-Original;Base;Progpedia19;Base;4.81283422459893
